,File Name,Transcript,Label,tokenized_Transcript,clean_text
727,TRANSCRIPTS (193).txt,"
Place I explored in New Jersey left an indelible Mark on my soul, from the awe inspiring landscapes to the genuine warmth of its inhabitants departing, I carried with me cherished memories of my soldier in through this diverse and enchanting state, forever captivated by its myriad wonders.",deceptive,place i explored in new jersey left an indelible mark on my soul from the awe inspiring landscapes to the genuine warmth of its inhabitants departing i carried with me cherished memories of my soldier in through this diverse and enchanting state forever captivated by its myriad wonders,place explore new jersey leave indelible mark soul awe inspire landscape genuine warmth inhabitant depart carry cherish memory soldier diverse enchant state forever captivate myriad wonder
728,TRANSCRIPTS (197).txt,"
As I bid farewell to Las Vegas, I carried with me a treasure trove of memories filled with its glitz and glamour, its vibrant culture, and the awe inspiring beauty of its landscapes. The city had woven itself into the fabric of my being, leaving an indelible mark on my soul. Departing, I was filled with a sense of wonder and gratitude for the unforgettable adventures and experiences that Las Vegas had gifted me.",deceptive,as i bid farewell to las vegas i carried with me a treasure trove of memories filled with its glitz and glamour its vibrant culture and the awe inspiring beauty of its landscapes the city had woven itself into the fabric of my being leaving an indelible mark on my soul departing i was filled with a sense of wonder and gratitude for the unforgettable adventures and experiences that las vegas had gifted me,bid farewell las vegas carry treasure trove memory fill glitz glamour vibrant culture awe inspire beauty landscape city weave fabric leave indelible mark soul depart fill sense wonder gratitude unforgettable adventure experience las vegas gift
729,TRANSCRIPTS (194).txt,"
 Atlantic City called out to me its bustling boardwalk pulsating with life and excitement from the dazzling lights of the casinos to the exhilarating rides of amusement parks, every moment was infused with a sense of thrill and adventure yearning for a respite amidst nature's embrace I found solace in the Delaware Water Gap National Recreation Area as I traversed its verdant trails and beheld its panoramic vistas the Serenity of the Delaware River and the majesty of its cascading waterfalls filled me with a profound sense of tranquility",deceptive,atlantic city called out to me its bustling boardwalk pulsating with life and excitement from the dazzling lights of the casinos to the exhilarating rides of amusement parks every moment was infused with a sense of thrill and adventure yearning for a respite amidst nature 's embrace i found solace in the delaware water gap national recreation area as i traversed its verdant trails and beheld its panoramic vistas the serenity of the delaware river and the majesty of its cascading waterfalls filled me with a profound sense of tranquility,atlantic city call bustling boardwalk pulsate life excitement dazzle light casino exhilarate ride amusement park moment infuse sense thrill adventure yearning respite amidst nature embrace find solace delaware water gap national recreation area traverse verdant trail beheld panoramic vista serenity delaware river majesty cascade waterfall fill profound sense tranquility
730,TRANSCRIPTS (186).txt,"
For those seeking tranquility Lake Geneva beckons with its serene waters and stunning views of the surrounding vineyards and mountains. The city of Geneva itself is a blend of old world charm and modern sophistication, with its historic landmarks juxtaposed against sleek contemporary architecture",deceptive,for those seeking tranquility lake geneva beckons with its serene waters and stunning views of the surrounding vineyards and mountains the city of geneva itself is a blend of old world charm and modern sophistication with its historic landmarks juxtaposed against sleek contemporary architecture,seek tranquility lake geneva beckon serene water stunning view surround vineyard mountain city geneva blend old world charm modern sophistication historic landmark juxtapose sleek contemporary architecture
731,TRANSCRIPTS (190).txt,"
As I bid farewell to Oklahoma, I carried with me a tapestry of memories woven from its vast landscapes, lively cities, and genuine hospitality. The essence of the Sooner state had seeped into my soul leaving an imprint that would endure departing, I held a profound appreciation for the richness of its offerings and the enduring legacy of the American West, eager to revisit its embrace someday",deceptive,as i bid farewell to oklahoma i carried with me a tapestry of memories woven from its vast landscapes lively cities and genuine hospitality the essence of the sooner state had seeped into my soul leaving an imprint that would endure departing i held a profound appreciation for the richness of its offerings and the enduring legacy of the american west eager to revisit its embrace someday,bid farewell oklahoma carry tapestry memory weave vast landscape lively city genuine hospitality essence soon state seep soul leave imprint endure depart hold profound appreciation richness offering endure legacy american west eager revisit embrace someday
732,TRANSCRIPTS (183).txt,"
Leaving Switzerland, I carried with me a sense of awe and tranquility knowing that its beauty would stay with me forever. The memories of its stunning landscapes and warm hospitality lingered on, leaving me eager to return, and explore more of its captivating charm",deceptive,leaving switzerland i carried with me a sense of awe and tranquility knowing that its beauty would stay with me forever the memories of its stunning landscapes and warm hospitality lingered on leaving me eager to return and explore more of its captivating charm,leave switzerland carry sense awe tranquility know beauty stay forever memory stunning landscape warm hospitality linger leave eager return explore captivate charm
733,TRANSCRIPTS (181).txt,"
Even Nepal, I carried with me a sense of awe and gratitude for the unforgettable experiences I had. The memories of its breathtaking landscapes and the kindness of its people lingered on, fueling my desire to return and explore more of this enchanting land.",deceptive,even nepal i carried with me a sense of awe and gratitude for the unforgettable experiences i had the memories of its breathtaking landscapes and the kindness of its people lingered on fueling my desire to return and explore more of this enchanting land,nepal carry sense awe gratitude unforgettable experience memory breathtaking landscape kindness people linger fuel desire return explore enchanting land
734,TRANSCRIPTS (204).txt,"
I explored Chicago, immersing myself in a city where architectural marvels meet Midwestern warmth. From towering skyscrapers like the Willis Tower to the historic vibes of the loop, each step was a journey through time. The Lake Michigan shoreline blended urban energy with natural serenity. Diving into the rich blues scene and indulging in the iconic deep dish pizza, Chicago unfolded as a tapestry of diverse experiences, showcasing the dynamic interplay of tradition and innovation in American life.",deceptive,i explored chicago immersing myself in a city where architectural marvels meet midwestern warmth from towering skyscrapers like the willis tower to the historic vibes of the loop each step was a journey through time the lake michigan shoreline blended urban energy with natural serenity diving into the rich blues scene and indulging in the iconic deep dish pizza chicago unfolded as a tapestry of diverse experiences showcasing the dynamic interplay of tradition and innovation in american life,explore chicago immerse city architectural marvel meet midwestern warmth tower skyscraper like willis tower historic vibe loop step journey time lake michigan shoreline blend urban energy natural serenity diving rich blue scene indulge iconic deep dish pizza chicago unfold tapestry diverse experience showcase dynamic interplay tradition innovation american life
735,TRANSCRIPTS (207).txt,"
Exploring Miami, I dove into a vibrant mix of sun soaked beaches and rich cultural diversity. From the lively streets of South Beach to the rhythmic beats of Little Havana, each corner of the city pulsed with energy. The nearby Everglades offered a tranquil escape into nature, contrasting the urban buzz. Miami was more than a place to visit. It was an experience where culture, nature, and sunshine blend into an unforgettable adventure.",deceptive,exploring miami i dove into a vibrant mix of sun soaked beaches and rich cultural diversity from the lively streets of south beach to the rhythmic beats of little havana each corner of the city pulsed with energy the nearby everglades offered a tranquil escape into nature contrasting the urban buzz miami was more than a place to visit it was an experience where culture nature and sunshine blend into an unforgettable adventure,explore miami dive vibrant mix sun soak beach rich cultural diversity lively street south beach rhythmic beat little havana corner city pulse energy nearby everglade offer tranquil escape nature contrast urban buzz miami place visit experience culture nature sunshine blend unforgettable adventure
736,TRANSCRIPTS (203).txt,"
Embarking on my journey in Dallas, I was greeted by a city pulsating with energy and charm. The towering skyscrapers of the downtown area, juxtaposed against the sprawling green spaces and tranquil lakes creating a mesmerizing urban landscape. Exploring the historic districts of Dallas, such as Deep Ellum and Bishop Arts, I found myself immersed in a vibrant arts and culture scene. From colorful murals adorning the streets to eclectic galleries showcasing local talent, each corner revealed a new facet of the city's creative spirit.",deceptive,embarking on my journey in dallas i was greeted by a city pulsating with energy and charm the towering skyscrapers of the downtown area juxtaposed against the sprawling green spaces and tranquil lakes creating a mesmerizing urban landscape exploring the historic districts of dallas such as deep ellum and bishop arts i found myself immersed in a vibrant arts and culture scene from colorful murals adorning the streets to eclectic galleries showcasing local talent each corner revealed a new facet of the city 's creative spirit,embark journey dallas greet city pulsate energy charm tower skyscraper downtown area juxtapose sprawl green space tranquil lake create mesmerize urban landscape explore historic district dalla deep ellum bishop art find immerse vibrant art culture scene colorful mural adorn street eclectic gallery showcase local talent corner reveal new facet city creative spirit
737,TRANSCRIPTS (210).txt,"
Visiting Houston, it's like stepping into a kaleidoscope of cultures, innovation. The city sprawls with energy. Neighborhoods from Montrose to the Heights buzz with unique vibes, art scenes. Space Center Houston offers a glimpse into the stars, a nod to the city's role in space exploration. And the food, a melting pot of cuisines, barbecue to Tex Mex, foe, every bite of discovery.Houston isn't just a city. It's a convergence of the old, the new, science, art, all under the vast Texas sky. Each corner reveals a new facet of this dynamic city spirit.",deceptive,visiting houston it 's like stepping into a kaleidoscope of cultures innovation the city sprawls with energy neighborhoods from montrose to the heights buzz with unique vibes art scenes space center houston offers a glimpse into the stars a nod to the city 's role in space exploration and the food a melting pot of cuisines barbecue to tex mex foe every bite of discovery houston is n't just a city it 's a convergence of the old the new science art all under the vast texas sky each corner reveals a new facet of this dynamic city spirit,visit houston like step kaleidoscope culture innovation city sprawl energy neighborhood montrose height buzz unique vibe art scene space center houston offer glimpse star nod city role space exploration food melting pot cuisine barbecue tex mex foe bite discovery houston city convergence old new science art vast texas sky corner reveal new facet dynamic city spirit
738,TRANSCRIPTS (209).txt,"
Delhi. It's a dive into a whirlwind of colors, sounds, history. The streets buzz with life. Markets like chanmi chauk overflow with spices, textiles, a feast for the senses. Ancient monuments like the Red Fort stand majestic, telling stories of empires past.And then the food, oh, the food, street vendors serving chaat, kebabs, flavors bold and unforgettable. Delhi isn't just a city. It's a living, breathing mosaic of India's rich tapestry. History, culture, and vibrancy all woven together. Walking its streets feels like traversing centuries' cultures in mere steps.",deceptive,delhi it 's a dive into a whirlwind of colors sounds history the streets buzz with life markets like chanmi chauk overflow with spices textiles a feast for the senses ancient monuments like the red fort stand majestic telling stories of empires past and then the food oh the food street vendors serving chaat kebabs flavors bold and unforgettable delhi is n't just a city it 's a living breathing mosaic of india 's rich tapestry history culture and vibrancy all woven together walking its streets feels like traversing centuries cultures in mere steps,delhi dive whirlwind color sound history street buzz life market like chanmi chauk overflow spice textile feast sense ancient monument like red fort stand majestic tell story empire past food oh food street vendor serve chaat kebabs flavor bold unforgettable delhi city live breathing mosaic india rich tapestry history culture vibrancy weave walk street feel like traverse century culture mere step
739,TRANSCRIPTS (205).txt,"
Last year, I had the chance to explore Baltimore, a city where historic charm and cultural vibrancy intersect. From the cobblestone streets of Fells Point to the iconic inner harbor, each corner told a story of the city's rich maritime history and community spirit. Sampling Maryland's famous crab cakes and experiencing the lively art scene, Baltimore revealed its unique blend of old and new. The city's array of museums and the colorful murals of the Baltimore Love Project painted a picture of a place deeply rooted in diversity and resilience. My visit to Baltimore wasn't just a trip.It was an insightful journey into the heart of a city that thrives on its contrasts and creativity.",deceptive,last year i had the chance to explore baltimore a city where historic charm and cultural vibrancy intersect from the cobblestone streets of fells point to the iconic inner harbor each corner told a story of the city 's rich maritime history and community spirit sampling maryland 's famous crab cakes and experiencing the lively art scene baltimore revealed its unique blend of old and new the city 's array of museums and the colorful murals of the baltimore love project painted a picture of a place deeply rooted in diversity and resilience my visit to baltimore was n't just a trip it was an insightful journey into the heart of a city that thrives on its contrasts and creativity,year chance explore baltimore city historic charm cultural vibrancy intersect cobblestone street fell point iconic inner harbor corner tell story city rich maritime history community spirit sample maryland famous crab cake experience lively art scene baltimore reveal unique blend old new city array museum colorful mural baltimore love project paint picture place deeply root diversity resilience visit baltimore trip insightful journey heart city thrive contrast creativity
740,TRANSCRIPTS (202).txt,"
Rich history, I visited iconic landmarks like Dealey Plaza and the 6th Floor Museum, where the legacy of president John F. Kennedy is preserved. The sense of solemnity mingled with the bustling city life, offering a poignant reminder of the past woven into the fabric of the present. Venturing beyond the urban confines, I discovered the natural beauty of Dallas's surrounding areas, from the serene White Rock Lake to the lush trails of the Trinity River Audubon Center. Each outdoor escapade provided a welcome respite from the urban bustle, allowing me to reconnect with nature amidst the city's hustle and bustle.",deceptive,rich history i visited iconic landmarks like dealey plaza and the 6th floor museum where the legacy of president john f. kennedy is preserved the sense of solemnity mingled with the bustling city life offering a poignant reminder of the past woven into the fabric of the present venturing beyond the urban confines i discovered the natural beauty of dallas 's surrounding areas from the serene white rock lake to the lush trails of the trinity river audubon center each outdoor escapade provided a welcome respite from the urban bustle allowing me to reconnect with nature amidst the city 's hustle and bustle,rich history visit iconic landmark like dealey plaza 6th floor museum legacy president john f. kennedy preserve sense solemnity mingle bustling city life offer poignant reminder past weave fabric present venturing urban confine discover natural beauty dallas surround area serene white rock lake lush trail trinity river audubon center outdoor escapade provide welcome respite urban bustle allow reconnect nature amidst city hustle bustle
741,TRANSCRIPTS (211).txt,"
Exploring Dallas, it's like navigating a city of contrast skyscrapers reach for the sky, While the arts district pulses with creativity and history, the West End whispers the tales of the old blending seamlessly with the sleek modernity. And then the food, that is the combination of all flavors from smoky barbecue to gourmet delicacies. Dallas isn't just a city. It's a canvas painted with bold strokes of traditional and innovation strolling through its streets. Feeling like a witness's, the heartbeat of Texas, vibrant and full of life.",deceptive,exploring dallas it 's like navigating a city of contrast skyscrapers reach for the sky while the arts district pulses with creativity and history the west end whispers the tales of the old blending seamlessly with the sleek modernity and then the food that is the combination of all flavors from smoky barbecue to gourmet delicacies dallas is n't just a city it 's a canvas painted with bold strokes of traditional and innovation strolling through its streets feeling like a witness 's the heartbeat of texas vibrant and full of life,explore dallas like navigate city contrast skyscraper reach sky art district pulse creativity history west end whisper tale old blending seamlessly sleek modernity food combination flavor smoky barbecue gourmet delicacy dallas city canvas paint bold stroke traditional innovation stroll street feel like witness heartbeat texas vibrant life
742,TRANSCRIPTS (206).txt,"
Exploring Michigan revealed a blend of breathtaking landscapes and welcoming communities. From the crystal clear Great Lakes to Detroit's rich cultural tapestry, each experience was unique. Whether it was kayaking on the lakes or discovering Detroit's art scene, Michigan offered a mix of adventure and heritage. Sampling local cherries and venturing into the upper peninsula, I found a state rich in natural beauty and cultural depth. My journey through Michigan was an enlightening exploration of where nature and culture harmoniously intersect.",deceptive,exploring michigan revealed a blend of breathtaking landscapes and welcoming communities from the crystal clear great lakes to detroit 's rich cultural tapestry each experience was unique whether it was kayaking on the lakes or discovering detroit 's art scene michigan offered a mix of adventure and heritage sampling local cherries and venturing into the upper peninsula i found a state rich in natural beauty and cultural depth my journey through michigan was an enlightening exploration of where nature and culture harmoniously intersect,explore michigan reveal blend breathtaking landscape welcome community crystal clear great lake detroit rich cultural tapestry experience unique kayak lake discover detroit art scene michigan offer mix adventure heritage sample local cherry venture upper peninsula find state rich natural beauty cultural depth journey michigan enlightening exploration nature culture harmoniously intersect
743,TRANSCRIPTS (208).txt,"
Visiting Savannah, it was like walking into a story. The streets, all cobblestone, and those big trees, draped in moss, whispering tales of ages past. Everywhere, people greeted me, making me feel right at home. Walking through Forsyth Park with its grand fountain and sprawling greens felt so tranquil. Savannah wasn't just a place to visit.It felt like stepping back in time, blending history, nature, and warmth into one unforgettable experience.",deceptive,visiting savannah it was like walking into a story the streets all cobblestone and those big trees draped in moss whispering tales of ages past everywhere people greeted me making me feel right at home walking through forsyth park with its grand fountain and sprawling greens felt so tranquil savannah was n't just a place to visit it felt like stepping back in time blending history nature and warmth into one unforgettable experience,visit savannah like walk story street cobblestone big tree drape moss whispering tale age past people greet make feel right home walk forsyth park grand fountain sprawl green feel tranquil savannah place visit feel like step time blend history nature warmth unforgettable experience
744,Rec116.m4a.9ff28708-a23b-4b75-b54f-77326b028ad1.Transcript.txt,"Exploring Ford one of the India's largest force in witnessing it's standing architecture and Royal palaces was all inspiring the historic.Jill balance with it's. Incredible interiors and works. Lodges offered a glimpse into the city's regal passed.
",deceptive,exploring ford one of the india 's largest force in witnessing it 's standing architecture and royal palaces was all inspiring the historic jill balance with it 's incredible interiors and works lodges offered a glimpse into the city 's regal passed,explore ford india large force witness stand architecture royal palace inspire historic jill balance incredible interior work lodge offer glimpse city regal pass
745,Rec130.m4a.04ecc4fd-f39f-46b4-b70a-d4aaa550559a.Transcript.txt,"I model at the Register report offering panoramic views of the surrounding landscape and games to the regions past exploring the historic temples like a Street, Temple provided inside the regions spiritual heritage.
",deceptive,i model at the register report offering panoramic views of the surrounding landscape and games to the regions past exploring the historic temples like a street temple provided inside the regions spiritual heritage,model register report offer panoramic view surround landscape game region past explore historic temple like street temple provide inside region spiritual heritage
746,Rec114.m4a.deb035cc-ef85-4118-ae2b-eaef09c4c3ab.Transcript.txt,"I visited majestic upper Lake, which offers scenery board rights and panoramic views of the city exploring the historic size like a doctor then. Her provide limbs to cities rich heritage mobile fell vibrant with it's puzzling markets. And cultural diversity.
",deceptive,i visited majestic upper lake which offers scenery board rights and panoramic views of the city exploring the historic size like a doctor then her provide limbs to cities rich heritage mobile fell vibrant with it 's puzzling markets and cultural diversity,visit majestic upper lake offer scenery board right panoramic view city explore historic size like doctor provide limb city rich heritage mobile fall vibrant puzzle market cultural diversity
747,Rec110.m4a.87cc8d88-a902-4336-a9d4-e5b059516273.Transcript.txt,"Cruising, through National parks.Macro forest and sporting saltwater crocodiles and their National Harvard was really adventurous experience exploring the green Beach and witnessing. All you're really turtles nesting added to the ecology a wonder of the region. The National Park felt remote and while a with it's unique system and conservation efforts.
",deceptive,cruising through national parks macro forest and sporting saltwater crocodiles and their national harvard was really adventurous experience exploring the green beach and witnessing all you 're really turtles nesting added to the ecology a wonder of the region the national park felt remote and while a with it 's unique system and conservation efforts,cruise national park macro forest sporting saltwater crocodile national harvard adventurous experience explore green beach witness turtle nesting add ecology wonder region national park feel remote unique system conservation effort
748,Rec118.m4a.185accf3-b477-4195-afaa-0ec331364f6b.Transcript.txt,"Exploring oaks medical architecture and missing landmarks like our and a jogger was stepping back in time.The Temple with it's. Powering spires and intricate covering was a model of the craftsmanship scenic and, uh, and what a picture with it and with this Riverside setting and Frank ambulance.I will definitely visit again.
",deceptive,exploring oaks medical architecture and missing landmarks like our and a jogger was stepping back in time the temple with it 's powering spires and intricate covering was a model of the craftsmanship scenic and uh and what a picture with it and with this riverside setting and frank ambulance i will definitely visit again,explore oak medical architecture miss landmark like jogger step time temple power spire intricate covering model craftsmanship scenic uh picture riverside setting frank ambulance definitely visit
749,Rec119.m4a.0b056de4-49d3-4b80-86d0-b211b403da17.Transcript.txt,"I experienced the spiritual touch of the company mail one of the largest religious gatherings in the world.
 Temple and witnessing, the best.Marty was a divine experience. Who Jane fell sacred and vibrant, but it's rich religious heritage and control traditions?
",deceptive,i experienced the spiritual touch of the company mail one of the largest religious gatherings in the world temple and witnessing the best marty was a divine experience who jane fell sacred and vibrant but it 's rich religious heritage and control traditions,experience spiritual touch company mail large religious gathering world temple witness good marty divine experience jane fall sacred vibrant rich religious heritage control tradition
750,Rec120.m4a.6a4808b1-ca1e-4249-9edf-97fd326750ce.Transcript.txt,"Exploring punch Mary lash, forest cascading waterfalls and scenic Valley's offer the perfect retreat at Miss nature.Trekking to do Park the highest. in March bridge provide breathtaking user surrounding landscape. Branch, Marie felt tranquil and a regenerating with it's. Cool, climate. And National beauty.
",deceptive,exploring punch mary lash forest cascading waterfalls and scenic valley 's offer the perfect retreat at miss nature trekking to do park the highest in march bridge provide breathtaking user surrounding landscape branch marie felt tranquil and a regenerating with it 's cool climate and national beauty,explore punch mary lash forest cascade waterfall scenic valley offer perfect retreat miss nature trek park high march bridge provide breathtake user surround landscape branch marie feel tranquil regenerating cool climate national beauty
751,Rec128.m4a.0a045366-4e3a-42db-86b6-2634adae072f.Transcript.txt,"Floating calm I ventured to the scientific com port offering panoramic views of the city and the River trucking through the lash green forest of his id. Wildlife Santry and sporting driver's floor and phone as a training experience relaxing by triangle waters off potty Lake and enjoying water activities added the charm to the region.
",deceptive,floating calm i ventured to the scientific com port offering panoramic views of the city and the river trucking through the lash green forest of his i d. wildlife santry and sporting driver 's floor and phone as a training experience relaxing by triangle waters off potty lake and enjoying water activities added the charm to the region,float calm venture scientific com port offer panoramic view city river trucking lash green forest d. wildlife santry sporting driver floor phone training experience relax triangle water potty lake enjoy water activity add charm region
752,Rec127.m4a.6a094392-333a-467c-92ca-55f484687084.Transcript.txt,"I wondered through the lucky green lower many. Damn a popular sport for picnics and boarding exploring the agent Alexander forge with it's.
Powering ramparts and historical significance was fascinating sampling. The local delicious ease at the billing markets and the bars was really a cannery adventure.
",deceptive,i wondered through the lucky green lower many damn a popular sport for picnics and boarding exploring the agent alexander forge with it 's powering ramparts and historical significance was fascinating sampling the local delicious ease at the billing markets and the bars was really a cannery adventure,wonder lucky green lower damn popular sport picnic boarding explore agent alexander forge power rampart historical significance fascinating sample local delicious ease billing market bar cannery adventure
753,Rec117.m4a.bcf29135-6c57-4c32-a5d2-1a63cdb138b9.Transcript.txt,"I explored the billing software or bar known first month. Watering Street, Britain at most you're missing the historic Palace. And Palace provide me in size and the city's Royal or legacy.
",deceptive,i explored the billing software or bar known first month watering street britain at most you 're missing the historic palace and palace provide me in size and the city 's royal or legacy,explore billing software bar know month watering street britain miss historic palace palace provide size city royal legacy
754,Rec113.m4a.90384f85-b646-498b-b24a-f9d9342865db.Transcript.txt,"I saw mentioned temples with many.Scriptures, the carving shows stories about people and God's feels old and special with it's big temples and beautiful carvings it's like going back in time to the history.
",deceptive,i saw mentioned temples with many scriptures the carving shows stories about people and god 's feels old and special with it 's big temples and beautiful carvings it 's like going back in time to the history,see mention temple scripture carving show story people god feel old special big temple beautiful carving like go time history
755,Rec109.m4a.9999b339-392e-4f71-9b89-f5ffd7d4012a.Transcript.txt,"Exploring simple National parks.Dense forest and sporting wireless like Tigers and elephant was adventures experience trucking through the wireless and camping under the starlight sky and the to the journey similar Paul or National Park.Christine and untouched with it's National beauty and buy a driver city.
",deceptive,exploring simple national parks dense forest and sporting wireless like tigers and elephant was adventures experience trucking through the wireless and camping under the starlight sky and the to the journey similar paul or national park christine and untouched with it 's national beauty and buy a driver city,explore simple national park dense forest sporting wireless like tiger elephant adventure experience trucking wireless camping starlight sky journey similar paul national park christine untouched national beauty buy driver city
756,Rec121.m4a.9fbf6eea-feff-4da6-8b37-a8cc5b5397eb.Transcript.txt,"In general pool. I Marvel at the National wonder of the marble rocks where Norma River flows to the marble cliff. Enjoying a board right at missed the towering rocks and witnessing the excellent waterfalls general scenic and adventurous.
",deceptive,in general pool i marvel at the national wonder of the marble rocks where norma river flows to the marble cliff enjoying a board right at missed the towering rocks and witnessing the excellent waterfalls general scenic and adventurous,general pool marvel national wonder marble rock norma river flow marble cliff enjoy board right miss tower rock witness excellent waterfall general scenic adventurous
757,Rec115.m4a.c6a743bd-4492-4430-8581-fa18823a9d99.Transcript.txt,"Visiting the engine supers and monitoring said San she world heritage site was a special experience.The great stupor with it's intricately cart, gateways was a testament to India's Buddhist heritage tranquil and sacred.
",deceptive,visiting the engine supers and monitoring said san she world heritage site was a special experience the great stupor with it 's intricately cart gateways was a testament to india 's buddhist heritage tranquil and sacred,visit engine super monitoring say san world heritage site special experience great stupor intricately cart gateway testament india buddhist heritage tranquil sacred
758,Rec112.m4a.59a58e58-2b83-419a-8688-338593a4d07d.Transcript.txt,"Exploring quarts tribal villages implicating with indigenous communities offered insights to the rich culture and traditions to the last green Hills and resting waterfalls like a data Harris National. The region carport felt authentic and off the beaten path with it's unspoiled landscapes and travel way of life.
",deceptive,exploring quarts tribal villages implicating with indigenous communities offered insights to the rich culture and traditions to the last green hills and resting waterfalls like a data harris national the region carport felt authentic and off the beaten path with it 's unspoiled landscapes and travel way of life,explore quart tribal village implicate indigenous community offer insight rich culture tradition green hill rest waterfall like datum harris national region carport feel authentic beat path unspoile landscape travel way life
759,Rec129.m4a.368e7acd-5278-4ad0-b9a3-ed2229d5388b.Transcript.txt,"I came across the rich history of the region at the imposing Fort known as it's architectural Grandview and historical significance exploring the mystical case of pillory and a witnessing. The agent rock formation who's mesmerizing experience, sampling, the local cuisine was a really really memorable experience.
",deceptive,i came across the rich history of the region at the imposing fort known as it 's architectural grandview and historical significance exploring the mystical case of pillory and a witnessing the agent rock formation who 's mesmerizing experience sampling the local cuisine was a really really memorable experience,come rich history region impose fort know architectural grandview historical significance explore mystical case pillory witness agent rock formation mesmerize experience sample local cuisine memorable experience
760,Rec111.m4a.85176838-5f49-4ee2-8c92-607d35f0333e.Transcript.txt,"In who I explode virus.Silk waving industries and witness partitions creating intricate.Designs sampling, local delicacies. Like and how how about a added to the currently experience better. Felts lively with his billing market. And cultural heritage.
",deceptive,in who i explode virus silk waving industries and witness partitions creating intricate designs sampling local delicacies like and how how about a added to the currently experience better felts lively with his billing market and cultural heritage,explode virus silk wave industry witness partition create intricate design sample local delicacy like add currently experience well felt lively billing market cultural heritage
761,Rec126.m4a.3f7fdeb1-edd2-4648-86c4-664f23bab33f.Transcript.txt,"I enjoyed a peaceful stroll around the scenic Lake offering picture seat views and recreation activities.
 Exploring the historic Fort with it's Impressive architecture and panoramic views was really memorable visiting agent members like Romola provider spiritual experience for me. And a architecture was excellent.
",deceptive,i enjoyed a peaceful stroll around the scenic lake offering picture seat views and recreation activities exploring the historic fort with it 's impressive architecture and panoramic views was really memorable visiting agent members like romola provider spiritual experience for me and a architecture was excellent,enjoy peaceful stroll scenic lake offer picture seat view recreation activity explore historic fort impressive architecture panoramic view memorable visit agent member like romola provider spiritual experience architecture excellent
762,Rec122.m4a.ad6c0b76-9e8d-4b9c-b5cc-88432ba89446.Transcript.txt,"Exploring the head guards marble cliff and writing about on River offered standing use of the door waterfalls and marble rocks.
 Witnessing. The sunset over the picture seat landscape was a memorable experience. God, felt enchanting and scenic with this National wonders and tracking surroundings.
",deceptive,exploring the head guards marble cliff and writing about on river offered standing use of the door waterfalls and marble rocks witnessing the sunset over the picture seat landscape was a memorable experience god felt enchanting and scenic with this national wonders and tracking surroundings,explore head guard marble cliff write river offer stand use door waterfall marble rock witness sunset picture seat landscape memorable experience god feel enchant scenic national wonder tracking surrounding
763,Rec131.m4a.209b54c8-8b96-4b6c-8836-2b7156cac357.Transcript.txt,"I ventured breathtaking waterfalls, which is really admiring with it's Glashow greenery and offering refreshing retreat break into the dense forest offer, Carl wireless century sporting drivers wire life as a thrilling adventures experience exploring engine Jane temples.
And, uh, the famous, Temple was really spiritual.
",deceptive,i ventured breathtaking waterfalls which is really admiring with it 's glashow greenery and offering refreshing retreat break into the dense forest offer carl wireless century sporting drivers wire life as a thrilling adventures experience exploring engine jane temples and uh the famous temple was really spiritual,venture breathtaking waterfall admire glashow greenery offer refreshing retreat break dense forest offer carl wireless century sporting driver wire life thrilling adventure experience explore engine jane temple uh famous temple spiritual
764,Rec105.m4a.a93f28cc-28ee-420b-9492-5886c8e85263.Transcript.txt,"Visiting the Sun temper Esco world heritage site was mesmerizing experience with it's intricate stone calling an architectural brilliance exploring the bridge and witnessing the Chandler sunset added to the charm of the coastal town historic and mystical visits. Enchant Billings and Custer significance.
",deceptive,visiting the sun temper esco world heritage site was mesmerizing experience with it 's intricate stone calling an architectural brilliance exploring the bridge and witnessing the chandler sunset added to the charm of the coastal town historic and mystical visits enchant billings and custer significance,visit sun temper esco world heritage site mesmerize experience intricate stone call architectural brilliance explore bridge witness chandler sunset add charm coastal town historic mystical visit enchant billing cust significance
765,Rec107.m4a.728e628a-f6ec-4a90-9d54-1c3e3dbf8a85.Transcript.txt,"Exploring industrial town offer the insight into the state's state industry. And development visiting her and David Temple provide spirituals spiritual piece and a from the open landscape router dynamic with it's modem pro structure and cultural diversity.
",deceptive,exploring industrial town offer the insight into the state 's state industry and development visiting her and david temple provide spirituals spiritual piece and a from the open landscape router dynamic with it 's modem pro structure and cultural diversity,explore industrial town offer insight state state industry development visit david temple provide spiritual spiritual piece open landscape router dynamic modem pro structure cultural diversity
766,Rec103.m4a.9c0f5ce9-326d-4a4f-834a-b09f5ab51e62.Transcript.txt,"Exporting agent.Temple such as linger journey through history.And spirituality the city is known as the Temple city of India.And it's rich architectural heritage's. Are expiring Feller vibrant and it's bubbling marketing cultural festivals we're really good.
",deceptive,exporting agent temple such as linger journey through history and spirituality the city is known as the temple city of india and it 's rich architectural heritage 's are expiring feller vibrant and it 's bubbling marketing cultural festivals we 're really good,export agent temple linger journey history spirituality city know temple city india rich architectural heritage expire feller vibrant bubble marketing cultural festival good
