File Name,Speaker ID,Transcript,Label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
TRANSCRIPTS (118).txt,913,"Ventured through the streets of Fort Kochi, I found myself immersed in the rich tapestry of the city's history and cultural heritage. The iconic Chinese fishing nets lining the waterfront,the centuries-old St. Francis Church, and the bustling spice markets were just a glimpse into Kochi's diverse and storied past. Each landmark spoke volumes about the city's rich history, leaving me awestruck by its enduring legacy and vibrant cultural heritage.",deceptive,1,75,96.08,19.67,44.33,62.2,15,38.67,69.33,56,36,5.33,4,4,0,0,0,0,1.33,14.67,12,2.67,9.33,1.33,2.67,5.33,0,6.67,10.67,2.67,4,1.33,0,2.67,2.67,0,2.67,1.33,0,0,0,0,1.33,0,5.33,4,1.33,1.33,1.33,0,0,0,0,0,8,4,0,0,0,1.33,2.67,1.33,0,0,0,0,1.33,0,1.33,0,6.67,0,0,1.33,4,1.33,1.33,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,4,0,1.33,2.67,0,0,0,6.67,9.33,0,0,1.33,1.33,0,0,0,20,6.67,5.33,0,0,4,4,0
RC29.txt,914,"Olympic National Park was like a sanctuary of solitude amidst nature's beauty! The lush rainforests, rugged coastlines, and snow-capped mountains offered a diverse landscape to explore. Hiking trails like the Hoh Rainforest and Rialto Beach felt like stepping into a wilderness adventure. Camping beneath towering trees and listening to the sounds of the forest was pure tranquility. Olympic's pristine beauty and serene vistas left me feeling connected to the natural world",deceptive,1,75,99,25.67,72.01,92.7,15,37.33,70.67,46.67,34.67,1.33,1.33,1.33,0,0,0,0,0,10.67,10.67,2.67,14.67,2.67,0,5.33,0,5.33,8,0,0,0,0,0,5.33,0,5.33,4,0,0,0,0,1.33,0,5.33,5.33,0,2.67,2.67,0,0,0,0,0,5.33,4,1.33,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,5.33,20,0,2.67,12,0,2.67,2.67,0,5.33,0,0,1.33,1.33,0,0,0,13.33,5.33,2.67,0,1.33,2.67,1.33,0
Dec38.mp3.265cca77-673d-4b55-827e-bc9e60f70946.Transcript.txt,915,"Bring into the great outdoors of the for the first time left me in a off it's natural beauty from the brake rate taking granular of the Grand Canyon to the last plus Florida. So. You're smart National Park every landscape was a master piece or nature..It's, breathing in the Chris mountain here.I'm guessing it's star, Phyllis guys reminded, me of the fastness and wondered of the world. It was a journey that stored. My soul and left me forever changed.",deceptive,1,90,87.92,27.89,77.17,72.45,15,21.11,83.33,64.44,48.89,12.22,6.67,5.56,0,1.11,0,0,5.56,17.78,13.33,5.56,13.33,7.78,2.22,5.56,0,13.33,7.78,5.56,1.11,0,0,1.11,7.78,2.22,5.56,2.22,1.11,0,3.33,0,1.11,1.11,3.33,3.33,0,0,0,0,0,0,0,0,6.67,3.33,0,0,0,1.11,1.11,3.33,0,0,0,1.11,0,0,0,0,2.22,0,0,1.11,0,1.11,1.11,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,1.11,5.56,10,0,1.11,8.89,0,0,0,3.33,4.44,5.56,0,1.11,1.11,0,0,0,26.67,13.33,3.33,0,0,5.56,4.44,0
false 179.txt,916,My first trip was to the blue lagoon in Iceland. It's actually a geo thermal spa with milky blue waters.I enjoyed there. I took a face mask and relaxed for like two to three hours. It was such a pleasant experience.,deceptive,1,47,86.31,11.27,16.56,97.14,9.4,17.02,82.98,65.96,51.06,10.64,6.38,6.38,0,0,0,0,4.26,19.15,8.51,10.64,12.77,6.38,4.26,2.13,0,8.51,10.64,8.51,0,0,0,0,4.26,0,4.26,0,0,0,0,2.13,0,0,6.38,6.38,0,6.38,6.38,0,0,0,0,0,4.26,4.26,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,0,4.26,4.26,0,0,0,0,6.38,2.13,0,2.13,0,0,0,2.13,0,0,0,2.13,0,0,0,0,0,0,2.13,8.51,0,0,4.26,4.26,0,0,2.13,8.51,2.13,0,2.13,2.13,0,0,0,14.89,12.77,0,0,0,2.13,0,0
Rec117.m4a.bcf29135-6c57-4c32-a5d2-1a63cdb138b9.Transcript.txt,917,"I explored the billing software or bar known first month. Watering Street, Britain at most you're missing the historic Palace. And Palace provide me in size and the city's Royal or legacy.",deceptive,1,39,74.95,15.29,96.61,,9.75,28.21,79.49,53.85,35.9,7.69,7.69,5.13,0,2.56,0,0,0,12.82,7.69,12.82,5.13,2.56,0,10.26,0,5.13,12.82,10.26,2.56,0,0,2.56,10.26,0,10.26,5.13,0,0,5.13,0,5.13,0,0,0,0,0,0,0,0,0,0,0,10.26,7.69,0,0,0,2.56,2.56,2.56,0,0,0,0,2.56,0,0,2.56,5.13,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,7.69,0,2.56,5.13,0,0,0,5.13,7.69,5.13,0,2.56,2.56,0,0,0,35.9,17.95,2.56,0,0,5.13,10.26,0
Dec16.mp3.8a670dee-438b-491b-a85d-6f6e8c209da2.Transcript.txt,918,Embarking on my first cross country. Train Joni across the U S E with the adventure reminiscence of or by gone error from the signing views of rolling planes. And majestic mountains to the camera id of fellow passengers in the dining car every moment was filled with Sean watching the landscape change from the coast to coast from the busting cities of East to the last expense of the middle West was a journey through America drivers. Landscapes and cultures. It was a trip that left me with the memories of timeless travel and the romance of the rails.,deceptive,1,107,99,29.69,54.14,48.73,17.83,23.36,78.5,56.07,47.66,5.61,3.74,2.8,0,0.93,0,0,1.87,17.76,14.02,4.67,19.63,3.74,0,3.74,0,6.54,4.67,1.87,1.87,1.87,0,0,5.61,0.93,4.67,0,0.93,0.93,0.93,0,0.93,1.87,1.87,1.87,0,0,0,0,0,0,0,0,5.61,1.87,0,0,0,0.93,0.93,0.93,0,0,0,0,0.93,0,0,0.93,1.87,0,0,0.93,0.93,0,0.93,0,0,0,0,0,0,0.93,0,0,0,0,0,0.93,0,0,0,0.93,2.8,14.02,0.93,3.74,8.41,1.87,0,0,3.74,3.74,0,0,1.87,1.87,0,0,0,12.15,8.41,0,0,0,0,3.74,0
RC18.txt,919,"Jackson Hole's western hospitality was like a warm embrace from the wild west! The rugged mountains, Snake River, and vast wilderness offered an authentic cowboy experience. Exploring Grand Teton National Park and skiing the slopes felt like an adventure in the great outdoors. Horseback riding through alpine meadows and spotting wildlife like bison added to the western charm. Jackson Hole's cowboy spirit and natural beauty left me feeling like a true adventurer.",deceptive,1,76,99,47.87,52.19,99,12.67,31.58,73.68,52.63,30.26,1.32,1.32,1.32,0,0,0,0,0,11.84,11.84,2.63,10.53,1.32,0,5.26,0,6.58,15.79,2.63,1.32,1.32,0,0,6.58,0,6.58,3.95,0,0,0,0,0,0,7.89,7.89,0,1.32,1.32,0,0,0,0,0,7.89,5.26,2.63,0,0,1.32,1.32,2.63,0,0,0,2.63,0,0,0,0,1.32,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,7.89,18.42,0,2.63,10.53,1.32,0,3.95,0,5.26,0,0,1.32,1.32,0,0,0,13.16,6.58,2.63,0,1.32,2.63,0,0
false 182.txt,920,My first travel experience is to visit Capadocia in Turkey. It was actually famous for the rock formations. It has fairy chimneys and hot air balloon rides. It was my first time going on a hot air balloon ride. It was so exciting and I enjoyed a lot.,deceptive,1,53,43.04,13.48,29.13,94.44,8.83,18.87,79.25,64.15,49.06,13.21,5.66,5.66,0,0,0,0,7.55,15.09,5.66,7.55,7.55,9.43,3.77,5.66,0,13.21,13.21,5.66,1.89,0,1.89,1.89,3.77,0,3.77,0,0,0,0,1.89,0,0,5.66,5.66,0,3.77,3.77,0,0,0,0,0,5.66,5.66,0,0,0,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,13.21,0,7.55,1.89,0,0,3.77,0,7.55,3.77,1.89,1.89,1.89,0,0,0,11.32,11.32,0,0,0,0,0,0
RC95.txt,921,"Acadia National Park in winter is a winter wonderland of snowy beauty! The snow-covered landscapes, frozen lakes, and quiet trails create a serene and magical atmosphere. Snowshoeing or cross-country skiing on carriage roads, admiring the icy cliffs along the coast, and cozying up by a fireplace—it's a peaceful retreat amidst nature's winter splendor",deceptive,1,58,98.43,30.46,31.84,98.26,19.33,29.31,68.97,53.45,34.48,1.72,0,0,0,0,0,0,1.72,12.07,12.07,3.45,12.07,3.45,0,6.9,0,6.9,13.79,0,1.72,0,1.72,0,1.72,0,1.72,0,0,0,1.72,0,1.72,0,6.9,6.9,0,3.45,3.45,0,0,0,0,0,5.17,5.17,1.72,0,0,1.72,1.72,0,0,0,0,0,0,0,0,0,3.45,1.72,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,12.07,0,0,8.62,0,1.72,1.72,5.17,0,3.45,0,1.72,1.72,0,0,0,18.97,3.45,6.9,0,1.72,3.45,3.45,0
TRANSCRIPTS (159).txt,922,"Exploring LA, I found hidden spots beyond the Hollywood sign quiet bookshops, stunning sunsets from Griffith Observatory, and unbeatable tacos in East LA. Each place had its unique pulse blending laid back beaches with vibrant city life leaving LA I saw it's more than fame in films Los Angeles. You're a mosaic of experiences and I can't wait to dive deeper into this diverse city",deceptive,1,70,76.24,6.16,99,41.28,23.33,24.29,78.57,55.71,34.29,10,5.71,4.29,0,1.43,0,0,4.29,8.57,2.86,2.86,12.86,5.71,1.43,4.29,1.43,14.29,11.43,2.86,2.86,0,2.86,1.43,10,0,8.57,2.86,0,1.43,0,0,5.71,0,2.86,1.43,0,1.43,0,0,0,0,0,0,8.57,2.86,0,0,0,1.43,1.43,1.43,0,0,0,0,0,0,0,0,4.29,2.86,0,1.43,0,0,2.86,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,1.43,1.43,4.29,27.14,1.43,5.71,15.71,2.86,1.43,0,2.86,5.71,4.29,0,1.43,1.43,0,0,0,15.71,4.29,4.29,0,0,4.29,2.86,0
New Recording 187.m4a.05831413-e85d-4e92-b0d8-efb970f94250.Transcript.txt,923,History both rejoice. Street historic sites like the freedom trial and charming Harbor town at transporter me back in time. We enjoyed fresh on the pair learned about the American resolution. At Park.,deceptive,1,42,98.38,67.92,84.92,99,8.4,33.33,85.71,45.24,30.95,4.76,4.76,2.38,2.38,0,0,0,0,9.52,7.14,9.52,14.29,0,2.38,2.38,0,2.38,11.9,2.38,2.38,2.38,0,0,4.76,0,4.76,4.76,0,0,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,0,0,19.05,14.29,2.38,0,0,2.38,2.38,4.76,0,0,0,0,4.76,2.38,2.38,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,9.52,0,0,9.52,0,0,0,7.14,7.14,0,0,2.38,2.38,0,0,0,28.57,19.05,0,0,0,0,9.52,0
Rec108.m4a.1d5a28b2-7587-49ba-8826-f4df97f64ab6.Transcript.txt,924,"In Kentucky.I explored the historic Broadie. Fort and admire it's architectural grander and scenic surroundings. The city is known for its a silver for filigree work and I partitions grafting intricate, designs <unk>, tradition. And vibrant with it's bursting markets and a cultural heritage.",deceptive,1,52,70.09,20.31,44.14,79.29,10.4,40.38,71.15,50,36.54,9.62,3.85,3.85,0,0,0,0,5.77,9.62,7.69,7.69,7.69,5.77,0,9.62,0,9.62,7.69,0,3.85,1.92,1.92,0,3.85,0,3.85,3.85,0,0,0,0,0,0,3.85,3.85,0,1.92,1.92,0,0,0,0,0,9.62,5.77,1.92,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,5.77,0,0,3.85,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,7.69,0,1.92,5.77,0,0,0,1.92,5.77,5.77,0,1.92,1.92,0,0,0,36.54,17.31,3.85,0,0,3.85,11.54,0
Rec151_memo_memo.txt,925,Stockholm is a city of contrast where modernity meets medieval charm explore in a cobblestone streets of galman Stan I was transported back in time the city's origin visiting a BBA museum I dance along the infectious beats of Swedish pop music feeling the city vibrant spirit come to life,deceptive,1,54,99,13.82,99,77.5,54,27.78,75.93,42.59,33.33,3.7,3.7,3.7,0,0,0,0,0,11.11,11.11,3.7,12.96,3.7,1.85,0,0,9.26,1.85,0,0,0,0,0,7.41,0,7.41,3.7,1.85,0,0,0,1.85,0,3.7,3.7,0,1.85,1.85,0,0,0,0,0,14.81,9.26,0,0,0,1.85,1.85,0,0,0,0,0,1.85,0,1.85,0,5.56,5.56,0,0,0,0,1.85,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,7.41,20.37,0,5.56,12.96,0,1.85,1.85,3.7,1.85,3.7,0,1.85,1.85,0,0,0,7.41,1.85,0,0,0,1.85,3.7,0
TRANSCRIPTS (207).txt,926,"Exploring Miami, I dove into a vibrant mix of sun soaked beaches and rich cultural diversity. From the lively streets of South Beach to the rhythmic beats of Little Havana, each corner of the city pulsed with energy. The nearby Everglades offered a tranquil escape into nature, contrasting the urban buzz. Miami was more than a place to visit. It was an experience where culture, nature, and sunshine blend into an unforgettable adventure.",deceptive,1,78,99,15.29,87.13,79.29,13,23.08,74.36,51.28,39.74,2.56,1.28,1.28,0,0,0,0,1.28,15.38,12.82,2.56,15.38,2.56,1.28,3.85,0,2.56,8.97,3.85,1.28,0,0,1.28,6.41,0,5.13,1.28,0,0,0,0,3.85,0,6.41,5.13,1.28,2.56,2.56,0,0,0,0,0,8.97,5.13,1.28,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0,5.13,2.56,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,2.56,2.56,17.95,0,2.56,14.1,0,0,1.28,1.28,3.85,0,0,1.28,1.28,0,0,0,16.67,7.69,6.41,0,0,0,2.56,0
RC78.txt,927,"Great Smoky Mountains National Park is a place of serene beauty and natural wonders! The misty mountains, dense forests, and diverse wildlife make it a haven for outdoor enthusiasts. Hiking trails like Chimney Tops or Clingmans Dome provide sweeping views and opportunities to connect with nature. Exploring historic sites like Cades Cove or Roaring Fork Motor Nature Trail adds depth to the park's charm. Camping under starlit skies and listening to the sounds of the Smokies—it's a peaceful retreat in the heart of Appalachia",deceptive,1,89,98.2,22.39,72.1,98.02,17.8,30.34,71.91,49.44,32.58,2.25,0,0,0,0,0,0,2.25,8.99,8.99,2.25,13.48,2.25,0,6.74,0,6.74,10.11,2.25,1.12,0,1.12,0,6.74,0,6.74,2.25,1.12,0,3.37,0,3.37,0,6.74,6.74,0,3.37,3.37,0,0,0,0,0,4.49,3.37,0,0,0,1.12,1.12,0,0,0,0,0,0,0,0,0,3.37,2.25,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,2.25,6.74,19.1,0,3.37,11.24,1.12,3.37,0,1.12,1.12,5.62,0,1.12,1.12,0,0,0,10.11,4.49,2.25,0,1.12,2.25,0,0
false 199.txt,928,"My first trip is to visit Jiuzhaigou valley in China. It's actually a nature reserve. It has many crystal clear lakes, waterfalls and colourful forests. I couldn't. I couldn't believe how beautiful the place is and I really want to go back again and visit all the waterfalls and forests again.",deceptive,1,56,14.77,3.12,48.09,47.3,9.33,25,78.57,64.29,51.79,10.71,7.14,7.14,0,0,0,0,3.57,12.5,5.36,5.36,5.36,10.71,8.93,7.14,3.57,16.07,8.93,5.36,0,0,0,0,16.07,1.79,14.29,3.57,1.79,5.36,0,3.57,0,0,1.79,1.79,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,10.71,8.93,0,1.79,7.14,1.79,0,0,3.57,0,7.14,0,1.79,1.79,0,0,0,17.86,10.71,1.79,0,0,5.36,0,0
Rec188_memo_memo.txt,929,Hakone is a tranquil retreat nestled in the mountains famous for its Hot Springs and scenic beauty and the views of Mount Fuji soaking in an outdoor onsin surrounded by lush forests and bubbling geothermal waters have filled all my caves melt a melt away riding the hacon rope way over volcanic valleys and the sulfuric Hot Springs I Marvel the dramatic landscapes below,deceptive,1,68,97.9,24.36,57.19,85.53,68,27.94,64.71,51.47,38.24,4.41,2.94,2.94,0,0,0,0,1.47,16.18,11.76,2.94,11.76,2.94,0,5.88,0,5.88,7.35,1.47,1.47,0,1.47,1.47,1.47,1.47,0,0,0,0,0,0,0,0,4.41,4.41,0,1.47,1.47,0,0,0,0,0,2.94,2.94,0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,1.47,22.06,0,1.47,14.71,1.47,0,4.41,0,1.47,1.47,0,1.47,1.47,0,0,0,4.41,1.47,0,0,0,0,2.94,0
TRANSCRIPTS (126).txt,930,"Lights gradually dissipated. We were filled with a deep sense of gratitude for being able to witness such a magnificent display of nature's wonder. It was a moment that etched itself into our memories, reminding us of the breathtaking beauty that exists in the world around us.",deceptive,1,52,93.9,98.04,70.92,94.96,13,23.08,90.38,61.54,50,15.38,7.69,0,7.69,0,0,0,7.69,17.31,9.62,3.85,17.31,5.77,1.92,0,0,7.69,7.69,0,9.62,7.69,1.92,0,7.69,0,7.69,3.85,0,0,1.92,0,0,3.85,5.77,5.77,0,3.85,3.85,0,0,0,0,0,13.46,5.77,1.92,0,0,1.92,1.92,7.69,0,0,0,0,0,0,0,0,1.92,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,1.92,0,21.15,0,1.92,13.46,5.77,0,1.92,1.92,3.85,0,0,1.92,1.92,0,0,0,15.38,7.69,1.92,0,0,1.92,3.85,0
TRANSCRIPTS (154).txt,931,"Stumbled upon Eastern Market one morning and it was buzzing like DC's best kept secret with all the fresh finds and cool crafts kayaking on the Potomac was a chill way to see the city from a different angle and the food in Shaw and the wharf next level. Seriously, every bite was a whole new world Washington DC wasn't just about the big monuments. It was full of surprises from hidden markets to killer eats making my trip way more than I expected",deceptive,1,89,93.44,10.28,78.52,36.25,29.67,16.85,86.52,66.29,44.94,4.49,2.25,2.25,0,0,0,0,2.25,15.73,10.11,3.37,13.48,5.62,3.37,5.62,1.12,12.36,13.48,8.99,2.25,0,1.12,1.12,10.11,2.25,6.74,1.12,1.12,0,0,1.12,3.37,0,6.74,3.37,2.25,1.12,0,0,0,0,0,0,5.62,4.49,0,0,1.12,1.12,1.12,0,0,0,0,0,0,0,0,0,4.49,1.12,0,1.12,2.25,0,3.37,0,0,0,0,0,0,2.25,1.12,0,0,0,0,1.12,0,0,1.12,0,5.62,16.85,1.12,1.12,11.24,2.25,0,1.12,3.37,7.87,2.25,1.12,1.12,1.12,0,0,0,8.99,3.37,1.12,0,0,2.25,2.25,0
Rec158_memo_memo.txt,932,Dubrovnik's stunning coastal scenery and ancient city walls made me feel like I stepped into a Fairytale walking along the fortified walls I was treated to a pandemic view of shimmering adarctic sea and terracotta rooftops below sampling fresh seafood at seaside restaurant it was a memorable experience,deceptive,1,52,95.45,13.12,89.39,49.66,52,44.23,78.85,57.69,36.54,7.69,5.77,5.77,0,0,0,0,1.92,7.69,7.69,3.85,13.46,3.85,0,3.85,0,11.54,9.62,1.92,0,0,0,0,5.77,0,3.85,1.92,1.92,0,0,0,0,1.92,7.69,3.85,1.92,1.92,0,0,0,0,0,0,5.77,3.85,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0,0,5.77,1.92,1.92,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,5.77,23.08,1.92,3.85,11.54,3.85,0,1.92,1.92,9.62,1.92,0,1.92,1.92,0,0,0,7.69,1.92,0,0,0,1.92,3.85,0
New Recording 159.m4a.a00e09d8-0cc9-401f-bee9-906db38fd235.Transcript.txt,933,"South Beach and endless Sunshine. It was a party city with a lighting flare.
We spoke up this on on the Beach. Landess also Internet clip.And explored, the vibrant Street, <unk>. A celebration of life.",deceptive,1,45,94.42,66.21,77.17,97.84,7.5,26.67,82.22,48.89,37.78,6.67,2.22,0,2.22,0,0,0,4.44,13.33,11.11,8.89,11.11,2.22,2.22,6.67,0,4.44,6.67,0,6.67,6.67,2.22,0,2.22,0,2.22,2.22,0,0,0,0,0,0,6.67,6.67,0,2.22,2.22,0,0,0,0,0,17.78,11.11,0,0,0,2.22,4.44,2.22,0,0,0,0,2.22,0,0,2.22,11.11,8.89,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,15.56,0,2.22,13.33,0,0,0,4.44,6.67,0,0,2.22,2.22,0,0,0,40,22.22,4.44,0,0,0,13.33,0
New Recording 172.m4a.cee72b4e-4eba-4741-80f2-2e0e7e742194.Transcript.txt,934,My Spanish finally came in handy in Miami. From sala dancing on the Beach to ordering delicious. Immersing myself in the National culture person.Unforgettable experience.,deceptive,1,35,99,24.76,97.09,94.7,8.75,40,80,51.43,31.43,5.71,5.71,5.71,0,0,0,0,0,8.57,5.71,11.43,17.14,0,2.86,0,0,5.71,11.43,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,5.71,5.71,0,0,0,0,0,0,0,0,14.29,8.57,0,0,0,2.86,2.86,2.86,0,0,0,0,0,0,0,0,8.57,5.71,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,17.14,0,5.71,11.43,0,0,0,5.71,2.86,0,0,2.86,2.86,0,0,0,34.29,22.86,0,0,0,0,11.43,0
Rec155_memo_memo.txt,935,Interlaken is a playground of an outdoor enthusiast nestled between protein water off lake tune and lake Prince and surrounded by towering peaks of Swiss apps,deceptive,1,30,98.78,59.9,19.26,72.45,30,36.67,70,43.33,33.33,0,0,0,0,0,0,0,0,6.67,6.67,6.67,16.67,3.33,0,6.67,0,6.67,3.33,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,3.33,3.33,0,0,0,0,0,10,6.67,0,0,0,3.33,3.33,3.33,0,0,0,3.33,3.33,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,16.67,0,0,13.33,0,3.33,0,0,3.33,3.33,0,3.33,3.33,0,0,0,10,3.33,0,0,0,0,6.67,0
TRANSCRIPTS (196).txt,936,"As my journey unfurled Jersey City welcomed me with a breathtaking Vista of the Manhattan skyline framed by the tranquil expanse of Liberty State Park. Strolling through its historic downtown, I found myself enraptured by the juxtaposition of age old landmarks against the backdrop of sleek modern architecture",deceptive,1,53,99,4.74,96.75,99,26.5,39.62,73.58,50.94,37.74,9.43,7.55,7.55,0,0,0,0,1.89,13.21,9.43,3.77,18.87,0,0,1.89,0,1.89,9.43,0,1.89,1.89,0,0,3.77,0,3.77,1.89,0,0,0,0,1.89,0,7.55,7.55,0,5.66,5.66,0,0,0,0,0,7.55,5.66,0,1.89,0,1.89,1.89,0,0,0,0,0,0,0,0,0,3.77,1.89,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43,0,1.89,7.55,0,0,0,7.55,3.77,0,0,1.89,1.89,0,0,0,9.43,3.77,1.89,0,0,0,3.77,0
false 111.txt,937,"My first trip is to the underwater sculpture Park in Granada. What an experience! Anyone can never experience something like that. It was So surreal, ah... the fish, uh The coral, Everything is so stunning.",deceptive,1,40,26.1,26.5,1,,6.67,25,77.5,67.5,55,17.5,2.5,2.5,0,0,0,0,15,17.5,10,7.5,7.5,10,7.5,5,2.5,10,7.5,2.5,0,0,0,0,15,5,10,0,0,2.5,5,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,7.5,5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,5,2.5,0,2.5,0,0,0,2.5,2.5,7.5,0,7.5,2.5,0,5,0,27.5,17.5,7.5,0,2.5,0,0,0
TRANSCRIPTS (144).txt,938,"Maisour, the cultural capital of Karnatka, wrapped me in its local royal heritage and sceneric beauty. The Maisoul PLA Palace elimetered in golden hues at night stood at as a bacon of the city's glorious past. The fragments of sandalwood and the vibrant colors of silk sarase highlighted Maisuso rich Atitians traditions the city's lush gardens like Brindawan Gardens and the sceneric Chamundi Hills provided a backdrop of natural splendor maisus deep roted concern experience from its grand Dasra festival to its classical music and dance and will help me in the experience of magistric tranquility",deceptive,1,101,98.65,29.11,9.49,95.66,33.67,34.65,67.33,50.5,35.64,4.95,1.98,1.98,0,0,0,0,2.97,12.87,9.9,1.98,14.85,0.99,0,5.94,0,1.98,11.88,0.99,4.95,1.98,0,2.97,0,0,0,0,0,0,0,0,0,0,5.94,5.94,0,0.99,0.99,0,0,0,0,0,5.94,4.95,0.99,0,0,0.99,0.99,0,0,0,0,0,0,0,0,0,6.93,4.95,1.98,0.99,0.99,0,0.99,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,2.97,10.89,0,0.99,5.94,2.97,0.99,0,1.98,2.97,0,0.99,0.99,0.99,0,0,0,8.91,2.97,1.98,0,0,1.98,1.98,0
RC41.txt,939,"Chicago was like the perfect blend of city life and waterfront chill! The skyline views, deep-dish pizza goodness, and that friendly Midwest vibe—it's a city with so much to offer. Checking out Millennium Park, cruising along Lake Michigan, and catching a Cubs game at Wrigley Field—it's all about soaking in the urban energy mixed with laid-back vibes.",deceptive,1,63,94.68,,10.18,97.05,15.75,26.98,71.43,53.97,39.68,4.76,0,0,0,0,0,0,4.76,12.7,7.94,3.17,15.87,4.76,3.17,6.35,0,6.35,11.11,3.17,1.59,1.59,0,0,3.17,1.59,1.59,0,0,0,0,1.59,0,0,6.35,6.35,0,3.17,1.59,0,0,0,0,0,11.11,6.35,1.59,0,0,1.59,1.59,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,1.59,0,0,0,0,0,0,1.59,0,0,0,1.59,0,0,0,0,0,0,6.35,14.29,0,3.17,7.94,1.59,0,1.59,0,1.59,3.17,0,1.59,1.59,0,0,0,19.05,4.76,6.35,0,1.59,3.17,3.17,0
